sockets_20170701_230000.dat, 15295936,Type:01,Stream:006,Status:00,2017-07-01 23:05:00.005722,7CE04400224C,         42347,+NAN,  132964
sockets_20170701_230000.dat, 15340448,Type:01,Stream:007,Status:00,2017-07-01 23:05:00.005722,7CE04400224C,         42347,+NAN,  132972
sockets_20170701_230000.dat, 25413216,Type:01,Stream:006,Status:00,2017-07-01 23:08:20.005537,7CE04400224C,         42347,+NAN,  133284
sockets_20170701_230000.dat, 25460832,Type:01,Stream:007,Status:00,2017-07-01 23:08:20.005537,7CE04400224C,         42347,+NAN,  133292
sockets_20170701_230000.dat, 32494912,Type:01,Stream:006,Status:00,2017-07-01 23:10:40.005372,7CE04400224C,         42347,+NAN,  133508
sockets_20170701_230000.dat, 32540864,Type:01,Stream:007,Status:00,2017-07-01 23:10:40.005372,7CE04400224C,         42347,+NAN,  133516
sockets_20170701_230000.dat, 40588320,Type:01,Stream:006,Status:00,2017-07-01 23:13:20.005454,7CE04400224C,         42347,+NAN,  133764
sockets_20170701_230000.dat, 40634400,Type:01,Stream:007,Status:00,2017-07-01 23:13:20.005454,7CE04400224C,         42347,+NAN,  133772
sockets_20170701_230000.dat, 55766720,Type:01,Stream:006,Status:00,2017-07-01 23:18:20.005801,7CE04400224C,         42347,+NAN,  134244
sockets_20170701_230000.dat, 55813440,Type:01,Stream:007,Status:00,2017-07-01 23:18:20.005801,7CE04400224C,         42347,+NAN,  134252
sockets_20170701_230000.dat, 56270816,Type:01,Stream:006,Status:00,2017-07-01 23:18:30.005892,7CE04400224C,         42347,+NAN,  134260
sockets_20170701_230000.dat, 56317280,Type:01,Stream:007,Status:00,2017-07-01 23:18:30.005892,7CE04400224C,         42347,+NAN,  134268
sockets_20170701_230000.dat, 61838880,Type:01,Stream:000,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134433
sockets_20170701_230000.dat, 61839136,Type:01,Stream:002,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134434
sockets_20170701_230000.dat, 61839168,Type:01,Stream:004,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134435
sockets_20170701_230000.dat, 61839200,Type:01,Stream:006,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134436
sockets_20170701_230000.dat, 61839232,Type:01,Stream:008,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134437
sockets_20170701_230000.dat, 61839264,Type:01,Stream:010,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134438
sockets_20170701_230000.dat, 61839296,Type:01,Stream:012,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134439
sockets_20170701_230000.dat, 61839328,Type:01,Stream:014,Status:00,2017-07-01 23:20:20.005791,7CE04400224C,         42347,+NAN,  134440
